,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_dual,param_loss,param_penalty,param_tol,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,C,dual,loss,penalty,tol
95,23.295784616470335,2.3389780815519914,2.5002728939056396,0.9705495227788606,1,False,squared_hinge,l2,1e-05,0.4102379235760634,0.4108507570295602,0.41027397260273973,0.4078226387887527,0.41191420331651046,0.4102198990627254,0.0013430379243112658,18,1.0,False,squared_hinge,l2,1e-05
96,3.866454029083252,0.6711639297924554,0.0,0.0,10,True,hinge,l1,0.001,,,,,,,,73,10.0,True,hinge,l1,0.001
97,5.061519289016724,0.6269057734433665,0.0,0.0,10,True,hinge,l1,0.0001,,,,,,,,73,10.0,True,hinge,l1,0.0001
98,6.158400774002075,0.6039007456365418,0.0,0.0,10,True,hinge,l1,1e-05,,,,,,,,73,10.0,True,hinge,l1,1e-05
99,219.54948501586915,16.99371472988265,0.3048847675323486,0.3113070979774671,10,True,hinge,l2,0.001,0.23478731074260994,0.23377793799567412,0.24060922855082914,0.2173576063446287,0.2598954578226388,0.23728550829127615,0.013696147272430124,72,10.0,True,hinge,l2,0.001
100,228.05112366676332,12.15555102646981,0.21404871940612794,0.11111973823218953,10,True,hinge,l2,0.0001,0.25205479452054796,0.24983777937995674,0.22954217736121124,0.2418529199711608,0.216366258111031,0.23793078586878152,0.013356982150886194,71,10.0,True,hinge,l2,0.0001
101,219.80356044769286,6.900978753611136,0.6261246681213379,0.25035251649361795,10,True,hinge,l2,1e-05,0.2305155010814708,0.2725126171593367,0.24562004325883202,0.22647801009372748,0.21634823359769287,0.238294881038212,0.0195260031349056,70,10.0,True,hinge,l2,1e-05
102,4.160851335525512,0.8551258061387687,0.0,0.0,10,True,squared_hinge,l1,0.001,,,,,,,,73,10.0,True,squared_hinge,l1,0.001
103,4.19846830368042,0.6873454209800705,0.0,0.0,10,True,squared_hinge,l1,0.0001,,,,,,,,73,10.0,True,squared_hinge,l1,0.0001
104,4.230018377304077,0.36941400700004867,0.0,0.0,10,True,squared_hinge,l1,1e-05,,,,,,,,73,10.0,True,squared_hinge,l1,1e-05
105,274.88014669418334,5.370520687356146,0.6250696182250977,0.43494776364476023,10,True,squared_hinge,l2,0.001,0.41020187454938717,0.41092285508291276,0.41038211968276855,0.4078046142754146,0.41198630136986303,0.41025955299206923,0.001375987145498101,9,10.0,True,squared_hinge,l2,0.001
106,277.12997140884397,1.8980220477965473,0.15053386688232423,0.0117758036839301,10,True,squared_hinge,l2,0.0001,0.41020187454938717,0.4109408795962509,0.41038211968276855,0.40778658976207643,0.4119682768565249,0.4102559480894016,0.0013796937879997412,10,10.0,True,squared_hinge,l2,0.0001
107,277.2790172100067,2.5438460620826078,0.5764259815216064,0.2770769368390463,10,True,squared_hinge,l2,1e-05,0.410183850036049,0.4109408795962509,0.41038211968276855,0.40778658976207643,0.4119682768565249,0.410252343186734,0.0013798539015545594,12,10.0,True,squared_hinge,l2,1e-05
108,2.096911334991455,0.4718583033911073,0.0,0.0,10,False,hinge,l1,0.001,,,,,,,,73,10.0,False,hinge,l1,0.001
109,3.063431978225708,0.4458790337448751,0.0,0.0,10,False,hinge,l1,0.0001,,,,,,,,73,10.0,False,hinge,l1,0.0001
110,3.870243453979492,0.5978532071868012,0.0,0.0,10,False,hinge,l1,1e-05,,,,,,,,73,10.0,False,hinge,l1,1e-05
111,4.6593160152435305,0.1757983844325793,0.0,0.0,10,False,hinge,l2,0.001,,,,,,,,73,10.0,False,hinge,l2,0.001
112,4.461260366439819,0.21868631451260823,0.0,0.0,10,False,hinge,l2,0.0001,,,,,,,,73,10.0,False,hinge,l2,0.0001
113,4.109344959259033,0.6230021340713768,0.0,0.0,10,False,hinge,l2,1e-05,,,,,,,,73,10.0,False,hinge,l2,1e-05
114,17.85964889526367,0.5642138747296811,0.6588139533996582,0.47578254384012036,10,False,squared_hinge,l1,0.001,0.4100757029560202,0.410958904109589,0.41020187454938717,0.40794881038211966,0.4120583994232156,0.4102487382840663,0.0013491489707827106,15,10.0,False,squared_hinge,l1,0.001
115,24.240106439590456,1.365781253075737,0.4854234218597412,0.4340885135882979,10,False,squared_hinge,l1,0.0001,0.41020187454938717,0.4109408795962509,0.41032804614275414,0.4078046142754146,0.41200432588320113,0.4102559480894016,0.0013815292703051357,10,10.0,False,squared_hinge,l1,0.0001
116,75.51499009132385,2.7455813286888735,1.174561071395874,0.5909489881555191,10,False,squared_hinge,l1,1e-05,0.41020187454938717,0.4109408795962509,0.4103460706560923,0.40778658976207643,0.41198630136986303,0.410252343186734,0.001383615932341706,12,10.0,False,squared_hinge,l1,1e-05
